54.758	24.303	57	50
54.727	25.574	57	61
54.681	24.092	57	63
54.678	24.236	57	61
54.603	24.272	57	30
54.565	25.609	57	34
54.461	25.398	57	41
54.356	23.494	57	39
54.283	25.396	57	54
54.183	25.721	57	55
54.175	25.653	57	55
56.150	21.475	56	56
56.133	22.781	56	66
56.040	23.001	56	52
56.019	21.997	56	42
55.853	24.797	56	30
55.843	22.252	56	50
55.786	24.833	56	35
55.749	23.391	56	42
55.733	24.552	56	40
55.722	22.414	56	39
55.690	23.469	56	65
55.562	21.368	56	60
55.487	25.686	56	39
55.484	25.621	56	68
55.419	23.075	56	69
55.350	22.484	56	62
55.347	21.406	56	40
55.164	23.844	56	54
55.005	23.505	56	32
54.911	22.989	56	62
54.802	23.093	56	35
54.758	24.147	56	45
54.753	23.750	56	66
54.663	25.330	56	57
54.637	25.486	56	35
54.619	23.853	56	44
54.608	25.539	56	63
54.567	23.575	56	40
54.534	23.735	56	38
54.494	24.367	56	68
54.383	23.514	56	52
54.272	23.650	56	45
54.258	23.956	56	39
54.244	23.908	56	46
54.228	23.647	56	53
54.208	23.714	56	45
54.192	23.472	56	55
54.131	23.633	56	48
56.345	23.623	55	51
56.311	23.308	55	35
56.273	24.386	55	65
56.225	24.803	55	65
56.134	23.759	55	49
56.008	24.631	55	33
55.807	23.685	55	55
55.780	23.656	55	30
55.759	23.722	55	53
55.678	21.394	55	62
55.625	24.858	55	30
55.597	25.571	55	41
55.589	21.469	55	30
55.550	22.780	55	54
55.422	21.439	55	52
55.405	22.328	55	62
55.306	23.550	55	50
55.300	24.575	55	41
55.253	21.844	55	69
55.245	26.429	55	65
55.177	22.015	55	36
55.066	22.229	55	55
54.988	23.300	55	56
54.942	22.821	55	65
54.898	23.369	55	34
54.894	25.305	55	41
54.878	25.726	55	57
54.864	25.170	55	50
54.830	23.285	55	50
54.822	25.030	55	63
54.769	23.933	55	45
54.657	25.632	55	53
54.645	25.492	55	37
54.614	23.781	55	62
54.554	23.241	55	33
54.483	24.072	55	67
54.431	25.551	55	67
54.429	23.138	55	39
54.358	24.197	55	65
54.314	23.431	55	63
54.267	25.609	55	32
56.366	22.445	54	34
56.198	22.146	54	60
56.180	22.359	54	31
56.107	23.621	54	39
56.075	21.358	54	67
56.035	23.445	54	67
56.003	24.100	54	67
55.962	23.232	54	63
55.947	25.698	54	47
55.923	22.418	54	65
55.904	22.079	54	41
55.806	21.283	54	46
55.794	23.808	54	59
55.749	25.705	54	41
55.718	24.576	54	65
55.714	24.356	54	48
55.714	23.030	54	30
55.713	22.784	54	61
55.658	21.835	54	38
55.626	23.101	54	45
55.603	23.101	54	34
55.553	21.533	54	50
55.525	23.292	54	60
55.518	25.590	54	47
55.467	23.917	54	47
55.417	25.638	54	33
55.400	22.942	54	38
55.383	21.994	54	51
55.306	25.992	54	54
55.300	23.186	54	65
55.271	22.373	54	41
55.267	26.186	54	45
55.193	23.167	54	35
54.883	24.269	54	63
54.831	23.997	54	31
54.817	25.725	54	64
54.812	23.442	54	55
54.789	23.761	54	55
54.697	24.436	54	37
54.694	24.206	54	43
54.659	25.498	54	60
54.606	25.329	54	56
54.572	23.389	54	33
54.483	23.754	54	68
54.458	25.404	54	33
54.453	24.406	54	37
54.448	24.483	54	47
54.439	22.767	54	50
54.356	24.500	54	37
54.289	25.116	54	48
54.241	25.600	54	67
54.232	25.141	54	47
54.202	24.884	54	57
54.200	24.920	54	48
54.167	23.583	54	67
56.342	23.361	53	54
56.269	21.942	53	30
56.062	24.192	53	53
56.015	23.700	53	62
55.924	22.352	53	63
55.900	24.931	53	59
55.886	21.067	53	45
55.831	25.031	53	38
55.826	22.896	53	52
55.814	21.428	53	54
55.800	23.870	53	66
55.782	24.531	53	41
55.743	24.470	53	66
55.728	25.106	53	39
55.481	22.659	53	31
55.394	21.464	53	62
55.394	24.739	53	44
55.370	25.492	53	54
55.236	24.350	53	64
55.203	25.211	53	55
55.105	26.179	53	47
55.055	23.431	53	46
55.020	25.521	53	61
54.991	22.752	53	44
54.903	25.341	53	40
54.893	25.466	53	55
54.888	25.250	53	58
54.796	25.449	53	43
54.639	24.910	53	36
54.616	23.328	53	67
54.608	24.231	53	63
54.592	23.347	53	57
54.506	24.283	53	57
54.458	24.017	53	66
54.408	24.731	53	47
54.342	24.308	53	63
54.317	23.825	53	32
54.285	23.292	53	63
54.280	25.177	53	43
56.336	22.917	52	53
56.127	22.014	52	44
55.819	21.300	52	48
55.793	22.719	52	51
55.793	24.489	52	44
55.781	21.356	52	37
55.753	24.878	52	65
55.716	26.264	52	51
55.708	22.671	52	40
55.675	21.211	52	36
55.632	24.228	52	55
55.628	21.406	52	52
55.585	23.206	52	63
55.578	22.975	52	63
55.525	21.425	52	62
55.522	25.072	52	49
55.516	22.645	52	37
55.497	22.007	52	38
55.470	22.486	52	39
55.442	24.850	52	52
55.400	21.247	52	37
55.281	23.433	52	31
55.264	24.950	52	31
55.228	21.822	52	32
55.089	22.938	52	54
55.063	25.388	52	60
55.062	23.431	52	38
55.033	24.952	52	53
54.978	25.907	52	30
54.975	23.514	52	62
54.961	24.161	52	37
54.906	24.592	52	60
54.871	22.924	52	51
54.862	24.941	52	41
54.822	24.650	52	40
54.821	25.074	52	40
54.811	25.171	52	69
54.807	25.317	52	65
54.709	23.588	52	47
54.686	24.175	52	37
54.613	25.321	52	44
54.572	24.225	52	34
54.561	24.064	52	47
54.542	24.000	52	37
54.538	25.426	52	50
54.533	24.228	52	45
54.453	23.303	52	30
54.320	25.472	52	64
54.239	24.061	52	64
54.236	23.608	52	46
54.219	24.980	52	39
54.186	23.547	52	55
54.161	23.967	52	62
56.348	23.262	51	40
56.311	21.622	51	35
56.263	23.485	51	52
56.147	21.769	51	42
56.046	22.089	51	46
55.973	24.496	51	66
55.966	24.297	51	53
55.964	22.554	51	69
55.935	22.772	51	42
55.927	22.494	51	51
55.915	24.181	51	48
55.860	25.580	51	68
55.826	24.212	51	65
55.811	21.147	51	30
55.736	23.858	51	52
55.727	25.749	51	52
55.700	21.675	51	51
55.694	21.144	51	49
55.692	21.706	51	41
55.660	26.280	51	60
55.594	21.317	51	32
55.566	22.693	51	38
55.546	23.649	51	33
55.531	24.981	51	54
55.525	21.692	51	63
55.484	25.712	51	52
55.461	22.040	51	38
55.453	24.714	51	59
55.380	22.115	51	43
55.278	24.650	51	59
55.250	22.760	51	53
55.150	24.275	51	52
54.850	25.280	51	52
54.761	24.261	51	67
54.722	24.789	51	41
54.700	24.067	51	35
54.684	25.397	51	58
54.678	24.322	51	68
54.626	24.693	51	53
54.593	25.416	51	69
54.565	24.747	51	63
54.552	23.671	51	37
54.473	25.151	51	31
54.428	25.488	51	53
54.336	25.493	51	69
54.233	24.114	51	39
54.210	25.747	51	54
54.173	25.086	51	44
54.131	24.125	51	48
54.033	23.661	51	42
56.360	22.158	50	42
56.331	21.800	50	67
56.272	23.263	50	67
56.231	22.658	50	64
56.180	22.094	50	60
56.161	24.541	50	32
56.105	21.752	50	31
56.075	23.796	50	68
56.070	22.514	50	48
56.043	25.378	50	64
56.003	23.613	50	57
55.980	25.663	50	63
55.958	25.067	50	55
55.953	21.968	50	52
55.942	21.903	50	67
55.935	22.191	50	65
55.882	23.805	50	46
55.856	22.784	50	67
55.846	22.814	50	59
55.826	23.775	50	46
55.814	22.862	50	64
55.814	24.903	50	53
55.811	25.389	50	66
55.777	24.673	50	42
55.741	22.459	50	67
55.706	25.381	50	64
55.696	22.458	50	36
55.688	22.794	50	50
55.683	21.203	50	54
55.641	23.159	50	54
55.622	21.242	50	67
55.570	24.038	50	64
55.567	25.953	50	41
55.552	22.919	50	30
55.533	21.331	50	47
55.478	23.667	50	56
55.416	24.431	50	54
55.206	24.947	50	57
55.116	25.732	50	36
55.092	25.006	50	39
54.880	23.332	50	33
54.836	24.125	50	59
54.704	23.287	50	49
54.692	24.300	50	58
54.686	24.350	50	41
54.678	25.301	50	69
54.656	24.011	50	52
54.566	25.045	50	49
54.537	23.691	50	55
54.531	24.197	50	34
54.514	23.366	50	62
54.506	23.333	50	56
54.472	23.142	50	54
54.414	24.681	50	31
54.336	23.953	50	48
54.313	23.190	50	58
54.208	25.617	50	30
54.202	24.852	50	55
54.202	24.939	50	67
54.147	23.814	50	66
56.306	22.975	49	65
56.183	21.550	49	51
56.110	23.750	49	43
56.103	24.383	49	63
56.063	23.433	49	66
56.008	22.085	49	63
55.950	21.431	49	52
55.856	22.712	49	55
55.853	25.835	49	35
55.794	24.806	49	40
55.744	25.460	49	40
55.679	22.112	49	58
55.633	22.478	49	61
55.617	25.433	49	50
55.607	23.092	49	43
55.560	25.614	49	34
55.544	21.553	49	33
55.536	25.075	49	37
55.481	25.189	49	30
55.478	25.787	49	67
55.464	25.846	49	42
55.454	25.579	49	57
55.433	21.653	49	65
55.386	24.986	49	50
55.297	21.700	49	62
55.251	22.289	49	40
55.200	25.025	49	39
55.111	26.207	49	40
55.105	26.163	49	52
55.022	25.350	49	58
55.008	24.934	49	56
55.006	24.519	49	69
54.943	25.041	49	60
54.912	25.102	49	40
54.853	23.875	49	43
54.819	24.322	49	52
54.750	25.668	49	45
54.733	23.953	49	55
54.703	25.642	49	61
54.702	25.169	49	48
54.646	25.527	49	47
54.616	24.877	49	66
54.575	24.847	49	43
54.548	22.762	49	44
54.542	22.791	49	63
54.513	22.833	49	33
54.475	23.828	49	65
54.453	24.078	49	34
54.452	22.952	49	57
54.447	24.022	49	43
54.433	24.167	49	54
54.408	23.619	49	62
54.354	23.154	49	54
54.353	23.803	49	30
54.339	23.667	49	53
54.339	23.986	49	38
54.336	23.878	49	56
54.326	25.511	49	63
54.314	23.869	49	31
54.306	24.894	49	56
54.278	23.594	49	53
56.249	24.195	48	42
56.211	24.628	48	32
56.183	22.008	48	47
56.183	25.000	48	54
56.175	22.076	48	41
56.045	24.451	48	68
56.014	21.517	48	50
55.995	21.945	48	37
55.926	22.384	48	61
55.916	21.894	48	59
55.912	22.327	48	48
55.911	25.476	48	45
55.874	21.225	48	52
55.806	24.328	48	49
55.804	22.718	48	45
55.790	22.893	48	43
55.789	24.612	48	50
55.765	22.628	48	57
55.736	21.506	48	58
55.698	23.894	48	44
55.667	24.102	48	35
55.664	21.406	48	52
55.649	24.564	48	39
55.645	24.426	48	33
55.606	21.314	48	63
55.522	22.715	48	44
55.442	24.947	48	60
55.419	23.708	48	56
55.412	22.024	48	35
55.408	21.700	48	65
55.378	23.200	48	52
55.371	25.885	48	53
55.364	24.881	48	35
55.289	23.300	48	64
55.275	24.236	48	35
55.256	24.661	48	64
55.219	25.019	48	66
55.167	26.416	48	60
55.151	26.250	48	52
55.094	24.319	48	35
55.087	25.367	48	45
55.033	24.108	48	67
54.986	23.053	48	66
54.959	24.644	48	53
54.893	25.537	48	36
54.858	24.025	48	46
54.809	25.283	48	32
54.784	25.327	48	50
54.777	25.347	48	38
54.738	23.039	48	64
54.718	25.053	48	36
54.708	22.884	48	36
54.708	23.778	48	43
54.670	22.810	48	41
54.641	22.868	48	48
54.632	25.242	48	59
54.612	25.602	48	62
54.608	23.694	48	43
54.578	24.267	48	60
54.547	24.222	48	66
54.447	23.814	48	38
54.430	22.930	48	64
54.386	24.283	48	31
54.381	25.429	48	65
54.358	25.425	48	37
54.356	23.656	48	64
54.336	23.226	48	40
54.336	24.486	48	57
54.333	23.972	48	43
54.271	25.285	48	51
54.196	25.663	48	47
56.323	22.213	47	60
56.172	22.728	47	34
56.161	24.561	47	52
56.131	22.919	47	69
56.068	21.870	47	37
56.014	25.179	47	55
55.960	21.860	47	55
55.894	21.058	47	66
55.820	25.403	47	47
55.731	23.633	47	41
55.704	22.423	47	39
55.685	24.073	47	48
55.639	21.436	47	40
55.592	21.258	47	59
55.570	25.537	47	46
55.561	25.569	47	40
55.556	23.206	47	63
55.556	23.065	47	46
55.550	23.785	47	45
55.519	22.791	47	31
55.501	25.623	47	52
55.495	24.820	47	69
55.433	25.679	47	56
55.397	21.656	47	67
55.397	22.095	47	51
55.356	21.831	47	65
55.322	21.811	47	30
55.308	21.767	47	46
55.300	23.278	47	42
55.253	26.594	47	36
55.239	23.561	47	44
55.181	26.524	47	36
55.179	26.067	47	57
55.139	23.539	47	47
55.117	24.597	47	45
55.089	24.308	47	31
55.068	22.834	47	61
54.836	25.175	47	42
54.816	25.133	47	40
54.797	24.669	47	34
54.682	23.458	47	37
54.667	24.622	47	47
54.655	22.932	47	43
54.628	24.250	47	54
54.572	24.431	47	68
54.525	24.926	47	46
54.513	22.716	47	60
54.481	23.981	47	36
54.460	23.063	47	60
54.406	23.122	47	54
54.389	23.867	47	46
54.322	24.881	47	41
54.292	25.313	47	68
56.261	21.714	46	49
56.213	23.577	46	64
56.185	22.058	46	61
56.081	22.058	46	48
56.042	22.768	46	55
55.938	24.318	46	48
55.870	21.931	46	42
55.864	24.572	46	54
55.806	21.969	46	39
55.703	24.029	46	54
55.637	22.976	46	40
55.556	25.689	46	66
55.552	22.756	46	32
55.525	21.342	46	60
55.521	25.664	46	63
55.469	24.418	46	43
55.433	25.306	46	44
55.334	26.488	46	49
55.331	21.733	46	51
55.319	26.020	46	35
55.311	21.903	46	41
55.287	25.189	46	64
55.269	21.811	46	35
55.264	25.482	46	55
55.254	22.268	46	31
55.225	24.828	46	68
55.192	23.177	46	35
55.175	24.844	46	34
55.139	26.143	46	64
55.119	24.408	46	55
55.027	23.451	46	58
55.008	26.063	46	59
54.986	23.931	46	33
54.938	25.291	46	38
54.886	23.814	46	37
54.859	25.644	46	52
54.772	23.155	46	54
54.771	25.023	46	53
54.767	24.119	46	35
54.750	24.411	46	63
54.715	25.158	46	68
54.673	23.474	46	49
54.639	25.589	46	67
54.614	24.094	46	62
54.583	24.083	46	32
54.476	25.593	46	57
54.432	23.163	46	66
54.378	23.569	46	55
54.350	23.739	46	66
54.272	23.394	46	62
54.265	25.232	46	46
54.217	23.817	46	34
54.210	25.621	46	65
54.183	23.578	46	35
54.158	24.069	46	56
54.019	23.969	46	54
53.992	24.050	46	59
56.387	22.110	45	35
56.283	23.293	45	46
56.056	21.984	45	56
56.000	22.509	45	43
55.958	23.652	45	37
55.942	22.588	45	59
55.918	25.993	45	53
55.910	22.495	45	66
55.876	25.677	45	51
55.797	21.867	45	63
55.796	24.425	45	63
55.794	21.256	45	52
55.783	21.092	45	41
55.747	24.881	45	58
55.745	24.433	45	60
55.739	21.336	45	43
55.733	24.690	45	58
55.732	24.361	45	37
55.728	21.125	45	62
55.671	22.577	45	66
55.617	21.297	45	42
55.597	22.974	45	52
55.580	22.049	45	44
55.536	26.040	45	31
55.527	22.736	45	49
55.511	23.281	45	38
55.506	21.319	45	32
55.477	25.847	45	39
55.450	21.319	45	53
55.333	23.186	45	64
55.292	23.514	45	67
55.266	22.688	45	51
55.262	24.750	45	52
55.261	21.622	45	63
55.231	25.036	45	49
55.226	26.420	45	37
55.184	26.140	45	48
55.170	21.952	45	49
55.062	24.755	45	60
55.003	24.044	45	59
54.997	23.942	45	44
54.971	23.217	45	66
54.875	24.650	45	51
54.871	25.163	45	64
54.864	23.279	45	32
54.693	25.696	45	32
54.664	25.189	45	55
54.619	23.572	45	33
54.589	23.253	45	55
54.558	23.925	45	61
54.531	24.575	45	37
54.525	24.569	45	68
54.514	23.033	45	64
54.496	25.635	45	58
54.461	24.111	45	46
54.439	24.131	45	53
54.406	23.686	45	32
54.379	23.411	45	54
54.339	24.136	45	63
54.297	24.072	45	69
54.258	25.644	45	57
54.122	23.872	45	43
56.173	23.841	44	42
56.161	23.576	44	57
56.018	25.370	44	65
55.932	23.663	44	41
55.926	25.636	44	69
55.873	23.089	44	48
55.863	23.067	44	39
55.859	24.318	44	53
55.852	23.980	44	64
55.804	25.558	44	38
55.792	26.211	44	46
55.753	25.828	44	32
55.700	21.353	44	52
55.698	22.969	44	46
55.694	23.157	44	31
55.691	22.124	44	49
55.681	21.183	44	69
55.654	22.773	44	46
55.650	21.214	44	52
55.589	23.900	44	69
55.550	22.700	44	53
55.532	26.489	44	61
55.461	23.994	44	56
55.406	23.433	44	69
55.352	25.940	44	57
55.278	24.817	44	64
55.275	23.300	44	46
55.256	23.317	44	66
55.253	23.467	44	34
55.248	22.277	44	63
55.240	22.040	44	55
55.158	24.383	44	61
55.136	23.608	44	32
55.105	25.501	44	30
55.021	22.716	44	53
54.986	23.611	44	63
54.950	23.150	44	68
54.940	23.309	44	60
54.928	24.733	44	32
54.858	23.847	44	36
54.856	24.253	44	63
54.801	25.338	44	32
54.769	24.036	44	66
54.765	25.153	44	68
54.761	25.074	44	51
54.739	25.189	44	61
54.674	24.891	44	36
54.621	24.964	44	69
54.619	25.668	44	51
54.603	23.997	44	52
54.472	23.925	44	55
54.471	23.348	44	46
54.444	25.390	44	46
54.442	23.906	44	57
54.406	23.097	44	59
54.367	25.511	44	50
54.235	25.012	44	30
54.182	24.837	44	65
56.180	23.440	43	54
56.125	22.163	43	35
56.103	24.110	43	31
56.100	24.252	43	43
56.092	23.997	43	48
56.056	24.069	43	30
55.993	25.834	43	52
55.992	23.997	43	55
55.972	22.324	43	30
55.889	23.081	43	51
55.882	25.454	43	62
55.879	22.045	43	37
55.861	23.548	43	51
55.854	22.462	43	38
55.775	24.116	43	43
55.742	22.120	43	46
55.724	23.957	43	35
55.628	25.281	43	51
55.583	24.116	43	65
55.571	25.658	43	58
55.567	21.483	43	48
55.535	25.636	43	65
55.516	24.064	43	58
55.505	26.135	43	46
55.473	22.169	43	44
55.451	24.064	43	52
55.433	21.497	43	38
55.433	22.584	43	39
55.400	25.022	43	44
55.286	26.526	43	44
55.281	21.761	43	40
55.273	22.820	43	32
55.239	24.822	43	62
55.192	23.550	43	32
55.164	24.547	43	36
55.161	26.159	43	67
55.012	23.178	43	34
54.987	24.982	43	50
54.986	25.306	43	53
54.949	24.940	43	66
54.914	25.336	43	46
54.884	25.552	43	66
54.842	24.603	43	61
54.717	23.694	43	54
54.702	23.043	43	36
54.658	25.264	43	43
54.635	23.586	43	31
54.488	22.716	43	47
54.485	25.637	43	32
54.483	24.269	43	30
54.473	25.508	43	52
54.426	25.560	43	38
54.418	24.032	43	55
54.394	24.183	43	42
54.317	24.044	43	47
54.293	25.015	43	58
54.147	24.011	43	46
56.308	21.669	42	55
56.306	22.856	42	69
56.263	23.431	42	65
56.255	21.560	42	62
56.249	23.580	42	43
56.213	24.209	42	40
55.981	21.175	42	56
55.963	25.253	42	40
55.881	24.233	42	60
55.840	23.657	42	44
55.808	21.192	42	48
55.782	23.948	42	32
55.764	25.072	42	46
55.742	24.137	42	41
55.731	25.314	42	55
55.730	23.680	42	67
55.717	24.123	42	68
55.715	22.379	42	41
55.644	25.247	42	51
55.620	22.972	42	34
55.598	23.585	42	33
55.581	23.474	42	39
55.425	26.410	42	30
55.344	23.183	42	51
55.331	23.414	42	61
55.294	23.428	42	36
55.242	23.639	42	44
55.153	26.134	42	61
55.150	24.453	42	32
55.141	25.281	42	47
55.128	23.881	42	50
55.058	23.792	42	54
54.933	23.050	42	47
54.933	24.333	42	51
54.902	24.830	42	49
54.896	25.712	42	50
54.883	23.828	42	58
54.847	22.945	42	33
54.844	23.969	42	33
54.811	23.931	42	55
54.794	24.342	42	34
54.774	25.277	42	44
54.769	24.764	42	46
54.742	23.997	42	68
54.714	23.758	42	52
54.714	24.383	42	44
54.708	25.161	42	56
54.690	25.003	42	59
54.686	24.331	42	66
54.684	23.435	42	40
54.647	23.725	42	56
54.622	24.417	42	30
54.614	23.708	42	65
54.572	24.394	42	54
54.564	23.525	42	42
54.550	23.903	42	45
54.431	25.604	42	68
54.422	24.344	42	44
54.415	23.433	42	31
54.394	25.260	42	37
54.306	24.131	42	66
54.279	25.141	42	64
54.278	24.800	42	37
54.228	24.000	42	42
54.183	23.750	42	64
54.183	23.833	42	63
54.161	23.644	42	55
54.019	23.769	42	64
56.344	21.925	41	61
56.281	21.497	41	34
56.256	21.531	41	39
56.222	22.900	41	65
56.216	23.608	41	38
56.077	22.587	41	66
56.054	25.499	41	69
56.029	23.671	41	59
56.022	24.797	41	63
55.961	25.014	41	31
55.953	25.561	41	69
55.880	23.577	41	46
55.870	25.790	41	49
55.824	22.882	41	55
55.789	24.033	41	65
55.742	22.555	41	62
55.725	21.133	41	60
55.725	22.664	41	49
55.725	23.754	41	58
55.711	21.125	41	62
55.699	22.104	41	38
55.672	23.747	41	34
55.646	23.228	41	52
55.619	21.611	41	43
55.592	24.992	41	32
55.591	23.115	41	66
55.581	22.774	41	58
55.559	26.556	41	40
55.515	25.537	41	36
55.404	26.235	41	34
55.383	23.253	41	34
55.375	24.411	41	58
55.372	24.706	41	59
55.309	25.334	41	61
55.261	26.484	41	67
55.242	24.083	41	61
55.233	21.747	41	30
55.206	25.119	41	61
55.158	24.797	41	62
55.150	23.744	41	69
55.144	24.200	41	54
55.143	26.163	41	53
55.136	24.425	41	52
55.106	23.614	41	67
55.069	24.136	41	45
55.045	26.144	41	55
55.040	23.506	41	57
55.012	25.057	41	41
55.000	25.109	41	68
54.994	25.469	41	45
54.944	24.064	41	52
54.887	23.101	41	44
54.847	23.833	41	35
54.800	23.136	41	62
54.786	22.946	41	56
54.700	25.258	41	56
54.691	25.529	41	52
54.683	24.642	41	66
54.661	24.189	41	63
54.659	24.861	41	42
54.635	25.296	41	37
54.628	24.344	41	59
54.606	23.789	41	52
54.589	24.610	41	59
54.570	25.370	41	66
54.569	22.723	41	40
54.481	23.558	41	56
54.469	23.694	41	57
54.436	25.620	41	57
54.375	24.664	41	33
54.310	25.576	41	61
54.306	25.239	41	69
54.269	23.758	41	57
54.200	24.153	41	59
56.311	22.309	40	38
56.261	22.023	40	54
56.256	22.917	40	52
56.164	23.737	40	55
56.133	23.423	40	68
56.106	21.293	40	47
56.102	25.578	40	38
56.065	22.189	40	47
56.057	22.012	40	41
55.980	23.931	40	61
55.962	25.520	40	51
55.937	25.560	40	59
55.854	21.866	40	53
55.842	25.512	40	67
55.828	24.366	40	35
55.747	22.542	40	40
55.740	24.461	40	38
55.623	22.790	40	34
55.589	22.885	40	68
55.567	21.639	40	49
55.561	25.926	40	61
55.536	26.543	40	65
55.461	25.175	40	31
55.389	24.939	40	63
55.386	21.739	40	30
55.358	25.290	40	34
55.329	26.350	40	68
55.309	25.209	40	30
55.305	26.820	40	53
55.289	24.911	40	65
55.283	24.514	40	53
55.281	26.793	40	53
55.246	26.286	40	57
55.212	26.164	40	45
55.173	26.549	40	53
55.151	22.668	40	31
55.113	25.024	40	34
55.094	24.522	40	67
55.089	23.456	40	67
55.070	22.753	40	45
55.061	23.475	40	34
55.055	25.503	40	59
55.042	23.644	40	48
55.033	23.808	40	60
54.933	23.881	40	37
54.927	22.929	40	37
54.840	25.284	40	56
54.811	24.869	40	59
54.789	23.889	40	52
54.769	24.108	40	47
54.752	22.986	40	64
54.725	24.606	40	57
54.604	24.886	40	30
54.590	23.224	40	37
54.590	23.638	40	67
54.560	22.925	40	42
54.506	23.099	40	53
54.500	23.925	40	59
54.477	23.390	40	55
54.444	23.205	40	63
54.400	23.842	40	48
54.397	25.368	40	37
54.394	24.013	40	64
54.392	23.192	40	46
54.374	25.416	40	38
54.339	24.269	40	68
54.328	23.981	40	32
54.288	25.686	40	37
54.239	25.587	40	43
54.230	25.046	40	33
54.209	25.710	40	36
54.100	24.014	40	41
54.086	23.608	40	37
54.050	23.656	40	52
54.050	23.936	40	45
56.314	22.828	39	31
56.206	24.639	39	47
56.105	25.322	39	40
56.094	21.639	39	55
56.090	22.308	39	63
56.083	23.915	39	47
56.050	24.566	39	38
56.033	25.028	39	48
55.865	22.074	39	35
55.858	24.908	39	30
55.853	22.839	39	65
55.802	23.621	39	52
55.784	22.557	39	49
55.779	22.803	39	47
55.757	25.737	39	41
55.750	25.078	39	48
55.683	24.867	39	44
55.678	21.731	39	42
55.666	22.957	39	33
55.649	24.210	39	66
55.647	21.614	39	66
55.603	24.908	39	64
55.584	22.605	39	31
55.572	21.828	39	52
55.553	21.308	39	38
55.547	23.222	39	34
55.533	23.119	39	49
55.531	26.379	39	45
55.444	21.825	39	48
55.444	23.192	39	41
55.421	25.764	39	53
55.378	21.761	39	50
55.368	26.452	39	48
55.350	26.374	39	61
55.332	26.466	39	66
55.328	24.367	39	65
55.311	24.078	39	42
55.244	24.706	39	33
55.239	23.458	39	62
55.237	25.526	39	46
55.205	22.017	39	40
55.199	26.587	39	59
55.197	24.367	39	58
55.130	22.269	39	46
55.122	24.606	39	42
55.121	25.356	39	46
55.111	23.497	39	53
55.017	25.514	39	60
55.014	23.542	39	32
55.011	24.117	39	55
55.008	23.025	39	61
54.931	25.553	39	69
54.926	25.039	39	33
54.861	24.608	39	55
54.828	23.323	39	49
54.744	24.011	39	36
54.742	24.297	39	45
54.684	25.240	39	58
54.683	23.587	39	47
54.681	24.039	39	58
54.672	24.406	39	68
54.653	24.772	39	63
54.625	24.100	39	69
54.616	23.312	39	64
54.604	24.919	39	46
54.595	23.234	39	45
54.508	24.211	39	33
54.478	24.726	39	57
54.422	23.856	39	51
54.419	24.389	39	45
54.392	25.402	39	35
54.381	23.922	39	40
54.333	24.686	39	50
54.250	23.411	39	57
54.222	25.006	39	56
54.214	24.736	39	36
56.223	22.011	38	35
56.119	23.941	38	55
56.047	25.660	38	39
56.041	25.341	38	61
56.035	22.451	38	50
56.032	23.531	38	58
55.988	22.560	38	43
55.977	25.568	38	63
55.958	22.370	38	49
55.954	22.911	38	53
55.894	23.140	38	46
55.822	25.310	38	62
55.804	24.720	38	42
55.735	24.245	38	59
55.733	24.381	38	49
55.668	22.731	38	54
55.662	25.526	38	56
55.650	21.253	38	33
55.647	23.151	38	47
55.636	23.254	38	46
55.620	25.826	38	60
55.595	25.606	38	64
55.592	24.686	38	69
55.582	25.729	38	67
55.569	22.838	38	43
55.569	25.272	38	65
55.533	25.843	38	38
55.532	22.807	38	56
55.516	23.047	38	49
55.501	26.227	38	50
55.495	25.914	38	49
55.475	21.347	38	46
55.469	23.247	38	68
55.469	23.881	38	43
55.452	22.060	38	30
55.444	25.948	38	59
55.436	25.039	38	49
55.431	25.169	38	56
55.403	25.122	38	38
55.378	26.245	38	39
55.358	21.764	38	49
55.306	24.333	38	35
55.249	25.100	38	45
55.078	23.933	38	63
55.041	26.112	38	68
55.006	24.089	38	40
55.000	26.146	38	45
54.989	24.067	38	62
54.869	24.158	38	65
54.856	24.369	38	51
54.838	25.371	38	54
54.824	23.048	38	46
54.819	24.297	38	39
54.799	22.974	38	39
54.792	24.942	38	46
54.723	25.544	38	41
54.706	24.892	38	56
54.615	24.789	38	42
54.602	25.071	38	48
54.598	25.308	38	55
54.581	24.139	38	50
54.575	25.434	38	56
54.567	23.607	38	44
54.562	23.481	38	68
54.553	24.117	38	34
54.538	25.566	38	30
54.523	25.530	38	64
54.511	24.796	38	69
54.505	22.912	38	58
54.435	22.969	38	60
54.400	23.658	38	35
54.311	24.697	38	30
54.303	23.600	38	65
54.239	24.289	38	37
54.225	24.072	38	67
54.191	25.742	38	54
54.189	24.753	38	49
54.142	25.024	38	35
54.131	24.756	38	68
54.053	23.800	38	32
54.003	23.708	38	50
54.003	24.356	38	46
56.201	24.740	37	61
56.167	22.958	37	68
56.161	21.828	37	65
56.105	25.557	37	32
56.036	25.758	37	36
55.926	22.318	37	58
55.919	23.082	37	66
55.917	22.372	37	59
55.864	23.451	37	33
55.859	25.735	37	36
55.830	22.836	37	37
55.809	23.940	37	53
55.806	21.200	37	59
55.795	22.490	37	62
55.783	24.878	37	61
55.752	22.078	37	46
55.712	22.594	37	58
55.707	22.645	37	68
55.706	24.994	37	46
55.692	21.400	37	46
55.689	21.322	37	33
55.689	24.900	37	35
55.678	21.325	37	46
55.659	22.657	37	54
55.647	25.011	37	51
